Image Name,Channel ID,roi_type,label,area,filled_area,major_axis_length,centroid-0,centroid-1,centroid-2,weighted_centroid-0,weighted_centroid-1,weighted_centroid-2,equivalent_diameter,max_intensity,mean_intensity,min_intensity,sphericity,solidity,volume,volume_units,Roi Name
20180329_RI510_ESC_32_SIR_THR_8.ome.tiff,0,domain,1,747,747,19.429695687294174,17.95314591700134,27.25970548862115,26.353413654618475,17.912422410624828,27.05738314649961,26.03517028105763,11.257466411162572,14945.0,5001.141900937082,2085.0,0.4646132291383849,0.599037690457097,0.1494,micron^3,ch-0_domain_label-1
20180329_RI510_ESC_32_SIR_THR_8.ome.tiff,0,subdomain,2,376,376,13.49716962358447,16.81117021276596,29.48936170212766,27.023936170212767,16.830333243073973,29.41349001945055,26.85960518074954,,13386.0,5146.712765957447,2187.0,,,0.0752,micron^3,ch-0_subdomain_label-2
20180329_RI510_ESC_32_SIR_THR_8.ome.tiff,0,subdomain,3,61,61,6.468657096003716,18.065573770491802,31.081967213114755,33.9344262295082,18.052213951272165,31.072012369149085,33.95771929227463,,5189.0,3371.688524590164,2440.0,,,0.0122,micron^3,ch-0_subdomain_label-3
20180329_RI510_ESC_32_SIR_THR_8.ome.tiff,0,subdomain,4,292,292,15.512173072049372,19.15068493150685,23.986301369863014,23.606164383561644,19.119158830149143,23.7707828325292,23.78508453090843,,14945.0,5295.13698630137,2085.0,,,0.0584,micron^3,ch-0_subdomain_label-4
