# header s,l,s,l,l,l,d,d,d,d,d,d,d,d,d,d,d,d,d,d,s,s,roi
Image Name,Channel ID,roi_type,label,area,filled_area,major_axis_length,centroid-0,centroid-1,centroid-2,weighted_centroid-0,weighted_centroid-1,weighted_centroid-2,equivalent_diameter,max_intensity,mean_intensity,min_intensity,sphericity,solidity,volume,volume_units,Roi Name,roi
20180329_RI510_ESC_32_SIR_THR_4.ome.tiff,0,domain,1,1343,1343,26.735273271601496,6.271034996276992,23.19657483246463,28.377513030528668,6.084710758767615,23.419006722198983,28.33904099028519,13.688603061540942,18921.0,7195.682799702159,3273.0,0.4957887955808768,0.6612506154603643,0.2686,micron^3,ch-0_domain_label-1,135933
20180329_RI510_ESC_32_SIR_THR_4.ome.tiff,0,subdomain,2,233,233,13.745810775816212,6.437768240343348,20.626609442060087,23.987124463519315,6.248648457536,20.96424149610202,24.18876875905584,,12131.0,6555.06008583691,3331.0,,,0.0466,micron^3,ch-0_subdomain_label-2,135934
20180329_RI510_ESC_32_SIR_THR_4.ome.tiff,0,subdomain,3,456,456,17.318398565283676,4.802631578947368,29.57894736842105,26.875,4.768321348571103,29.34646544631349,27.02636291001441,,15393.0,7377.789473684211,3296.0,,,0.0912,micron^3,ch-0_subdomain_label-3,135935
20180329_RI510_ESC_32_SIR_THR_4.ome.tiff,0,subdomain,4,473,473,14.79804628161565,7.298097251585624,17.763213530655392,30.727272727272727,7.048001940781638,18.25039965855322,30.47090549958195,,18921.0,7241.911205073996,3273.0,,,0.0946,micron^3,ch-0_subdomain_label-4,135936
20180329_RI510_ESC_32_SIR_THR_4.ome.tiff,0,subdomain,5,158,158,11.147779458083992,6.689873417721519,24.43670886075949,30.803797468354432,6.509527882586173,24.43645440301848,30.385196169341945,,14783.0,7917.46835443038,3306.0,,,0.0316,micron^3,ch-0_subdomain_label-5,135937
