Image Name,Channel ID,roi_type,label,area,filled_area,major_axis_length,centroid-0,centroid-1,centroid-2,weighted_centroid-0,weighted_centroid-1,weighted_centroid-2,equivalent_diameter,max_intensity,mean_intensity,min_intensity,sphericity,solidity,volume,volume_units,overlap_fraction,distance_x,distance_y,distance_z,distance3d,distance_units,Roi Name
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,0.0,domain,1,402,402,19.328395596256385,22.1592039800995,26.65174129353234,26.67412935323383,22.22326764456009,26.42608819350152,27.232374183329565,9.15677361007808,40508.0,12608.074626865671,4881.0,0.5310271233114074,0.6991304347826087,0.0804,micron^3,,,,,,,ch-0_domain_label-1
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,0.0,subdomain,2,57,57,6.713218418996135,21.80701754385965,24.210526315789473,19.385964912280702,21.771951363527993,24.195120755616657,19.325722650897173,,11962.0,7873.666666666667,5413.0,,,0.0114,micron^3,,,,,,,ch-0_subdomain_label-2
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,0.0,subdomain,3,284,284,12.804154848678305,22.359154929577464,26.278169014084508,27.179577464788732,22.375364233820786,26.013340926874,27.501077258249687,,40508.0,14022.295774647888,4881.0,,,0.0568,micron^3,,,,,,,ch-0_subdomain_label-3
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,0.0,subdomain,4,61,61,5.883164571731141,21.557377049180328,30.672131147540984,31.131147540983605,21.590693769956772,30.576237810188054,31.121239889222753,,18174.0,10447.786885245901,5518.0,,,0.0122,micron^3,,,,,,,ch-0_subdomain_label-4
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,1.0,domain,1,697,697,20.555010095248907,22.96126255380201,30.63558106169297,26.63558106169297,23.029373126225444,30.805880908376544,27.323197711461766,11.000473654592286,46505.0,13974.700143472022,6012.0,0.42223604952587035,0.5017998560115191,0.1394,micron^3,,,,,,,ch-1_domain_label-1
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,1.0,subdomain,2,67,67,10.080094635324222,23.52238805970149,32.3134328358209,22.55223880597015,23.470978372507147,32.31181568972269,22.566093529485656,,14222.0,10099.776119402984,7086.0,,,0.0134,micron^3,,,,,,,ch-1_subdomain_label-2
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,1.0,subdomain,3,70,70,6.435828993178319,23.4,25.614285714285714,19.485714285714284,23.344276659437128,25.627471166614445,19.45351595720872,,17249.0,10532.185714285713,7002.0,,,0.014,micron^3,,,,,,,ch-1_subdomain_label-3
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,1.0,subdomain,4,65,65,7.4255326658204055,23.015384615384615,29.923076923076923,20.076923076923077,22.969460230490537,29.90997850949856,20.070708733480025,,15688.0,10186.969230769231,6742.0,,,0.013000000000000001,micron^3,,,,,,,ch-1_subdomain_label-4
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,1.0,subdomain,5,220,220,10.128599535912162,23.12272727272727,29.259090909090908,29.913636363636364,23.068475619813782,29.47266243187851,30.12263316682543,,46505.0,16782.35,6218.0,,,0.044000000000000004,micron^3,,,,,,,ch-1_subdomain_label-5
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,1.0,subdomain,6,229,229,11.354849783662575,23.109170305676855,33.40174672489083,28.23580786026201,23.211061275718922,33.271783268060716,28.116180785575814,,42781.0,15614.724890829695,6012.0,,,0.0458,micron^3,,,,,,,ch-1_subdomain_label-6
20180723_RI510_ESC_51b_51a_SIR_2C_ALN_THR_6.ome.tiff,,overlap,1,146,146,,22.006849315068493,28.595890410958905,27.972602739726028,,,,,,,,,,0.0292,micron^3,0.15320041972717735,0.003632941125288056,0.17519170859500094,0.1007631852081694,0.20213498587565534,micron,overlap_label-1
